entry_id,parl_id,source_id,details,type,start_date,end_date,amount,source_pdf,source_pagenum
P33_BYRNE_Anthony_7_13,BYRNE_Anthony,P33_BYRNE_Anthony,"Lease 6 Oct to 5 Nov 13",Lease,2013-10-06,2013-11-05,1124.44,P33_BYRNE_Anthony.pdf,7
P33_BYRNE_Anthony_7_14,BYRNE_Anthony,P33_BYRNE_Anthony,"Infringement notice fee 22 Oct 13","Infringement notice fee",2013-10-22,0000-00-00,15.00,P33_BYRNE_Anthony.pdf,7
P33_BYRNE_Anthony_7_15,BYRNE_Anthony,P33_BYRNE_Anthony,"Infringement notice fee 26 Oct 13","Infringement notice fee",2013-10-26,0000-00-00,15.00,P33_BYRNE_Anthony.pdf,7
P33_BYRNE_Anthony_7_16,BYRNE_Anthony,P33_BYRNE_Anthony,"Fuel 28 Oct to 17 Nov 13",Fuel,2013-10-28,2013-11-17,284.61,P33_BYRNE_Anthony.pdf,7
P33_BYRNE_Anthony_7_17,BYRNE_Anthony,P33_BYRNE_Anthony,"Lease 6 Nov to 5 Dec 13",Lease,2013-11-06,2013-12-05,1124.44,P33_BYRNE_Anthony.pdf,7
P33_BYRNE_Anthony_7_3,BYRNE_Anthony,P33_BYRNE_Anthony,"Lease 6 Jul to 5 Aug 13",Lease,2013-07-06,2013-08-05,1124.44,P33_BYRNE_Anthony.pdf,7
P33_BYRNE_Anthony_7_4,BYRNE_Anthony,P33_BYRNE_Anthony,"Cradle 24 Jul 13",Cradle,2013-07-24,0000-00-00,100.00,P33_BYRNE_Anthony.pdf,7
P33_BYRNE_Anthony_7_5,BYRNE_Anthony,P33_BYRNE_Anthony,"Installation cradle 24 Jul 13","Installation cradle",2013-07-24,0000-00-00,130.00,P33_BYRNE_Anthony.pdf,7
P33_BYRNE_Anthony_7_6,BYRNE_Anthony,P33_BYRNE_Anthony,"Fuel 29 Jul to 22 Aug 13",Fuel,2013-07-29,2013-08-22,343.08,P33_BYRNE_Anthony.pdf,7
P33_BYRNE_Anthony_7_7,BYRNE_Anthony,P33_BYRNE_Anthony,"Lease 6 Aug to 5 Sep 13",Lease,2013-08-06,2013-09-05,1124.44,P33_BYRNE_Anthony.pdf,7
P33_BYRNE_Anthony_7_8,BYRNE_Anthony,P33_BYRNE_Anthony,"Fuel 25 Aug to 22 Sep 13",Fuel,2013-08-25,2013-09-22,499.46,P33_BYRNE_Anthony.pdf,7
P33_BYRNE_Anthony_7_9,BYRNE_Anthony,P33_BYRNE_Anthony,"Infringement notice fee 26 Aug 13","Infringement notice fee",2013-08-26,0000-00-00,15.00,P33_BYRNE_Anthony.pdf,7
P33_CAMERON_Doug_20_3,CAMERON_Doug,P33_CAMERON_Doug,"Fuel 12 Apr to 7 May 13",Fuel,2013-04-12,2013-05-07,298.05,P33_CAMERON_Doug.pdf,20
P33_CAMERON_Doug_20_4,CAMERON_Doug,P33_CAMERON_Doug,"Fuel 2 May to 31 May 13",Fuel,2013-05-02,2013-05-31,302.05,P33_CAMERON_Doug.pdf,20
P33_CAMERON_Doug_20_5,CAMERON_Doug,P33_CAMERON_Doug,"Lease 1 Jun to 30 Jun 13",Lease,2013-06-01,2013-06-30,1103.29,P33_CAMERON_Doug.pdf,20
P33_CAMERON_Doug_20_6,CAMERON_Doug,P33_CAMERON_Doug,"Fuel 2 Jun to 10 Jul 13",Fuel,2013-06-02,2013-07-10,447.87,P33_CAMERON_Doug.pdf,20
P33_CAMERON_Doug_20_7,CAMERON_Doug,P33_CAMERON_Doug,"Fuel 30 Jun to 8 Aug 13",Fuel,2013-06-30,2013-08-08,402.27,P33_CAMERON_Doug.pdf,20
P33_CAMERON_Doug_9_10,CAMERON_Doug,P33_CAMERON_Doug,"Lease 1 Oct to 31 Oct 13",Lease,2013-10-01,2013-10-31,1103.29,P33_CAMERON_Doug.pdf,9
P33_CAMERON_Doug_9_11,CAMERON_Doug,P33_CAMERON_Doug,"Fuel 9 Oct 13",Fuel,2013-10-09,0000-00-00,66.33,P33_CAMERON_Doug.pdf,9
P33_CAMERON_Doug_9_12,CAMERON_Doug,P33_CAMERON_Doug,"Lease 1 Nov to 30 Nov 13",Lease,2013-11-01,2013-11-30,1103.29,P33_CAMERON_Doug.pdf,9
P33_CAMERON_Doug_9_13,CAMERON_Doug,P33_CAMERON_Doug,"Lease 1 Dec to 31 Dec 13",Lease,2013-12-01,2013-12-31,1103.29,P33_CAMERON_Doug.pdf,9
P33_CAMERON_Doug_9_3,CAMERON_Doug,P33_CAMERON_Doug,"Lease 1 Jul to 31 Jul 13",Lease,2013-07-01,2013-07-31,1103.29,P33_CAMERON_Doug.pdf,9
P33_CAMERON_Doug_9_4,CAMERON_Doug,P33_CAMERON_Doug,"Lease 1 Aug to 31 Aug 13",Lease,2013-08-01,2013-08-31,1103.29,P33_CAMERON_Doug.pdf,9
P33_CAMERON_Doug_9_5,CAMERON_Doug,P33_CAMERON_Doug,"Fuel 16 Aug to 10 Sep 13",Fuel,2013-08-16,2013-09-10,250.69,P33_CAMERON_Doug.pdf,9
P33_CAMERON_Doug_9_6,CAMERON_Doug,P33_CAMERON_Doug,"Lease 1 Sep to 30 Sep 13",Lease,2013-09-01,2013-09-30,1103.29,P33_CAMERON_Doug.pdf,9
P33_CAMERON_Doug_9_7,CAMERON_Doug,P33_CAMERON_Doug,"Fuel 3 Sep 13",Fuel,2013-09-03,0000-00-00,45.48,P33_CAMERON_Doug.pdf,9
P33_CAMERON_Doug_9_8,CAMERON_Doug,P33_CAMERON_Doug,"Fuel 5 Sep to 12 Oct 13",Fuel,2013-09-05,2013-10-12,509.63,P33_CAMERON_Doug.pdf,9
P33_CAMERON_Doug_9_9,CAMERON_Doug,P33_CAMERON_Doug,"Fuel 30 Sep to 8 Nov 13",Fuel,2013-09-30,2013-11-08,385.95,P33_CAMERON_Doug.pdf,9
P33_CARR_Kim_25_3,CARR_Kim,P33_CARR_Kim,"Fuel 10 May to 10 Jun 13",Fuel,2013-05-10,2013-06-10,325.32,P33_CARR_Kim.pdf,25
P33_CARR_Kim_25_4,CARR_Kim,P33_CARR_Kim,"Infringement notice fee 31 May 13","Infringement notice fee",2013-05-31,0000-00-00,25.00,P33_CARR_Kim.pdf,25
P33_CARR_Kim_25_5,CARR_Kim,P33_CARR_Kim,"Reimb of infringement notice fee 31 May 13","Reimb of infringement notice fee",2013-05-31,0000-00-00,-25.00,P33_CARR_Kim.pdf,25
P33_CARR_Kim_25_6,CARR_Kim,P33_CARR_Kim,"Fuel 18 Jun to 13 Jul 13",Fuel,2013-06-18,2013-07-13,313.48,P33_CARR_Kim.pdf,25
P33_CARR_Kim_8_10,CARR_Kim,P33_CARR_Kim,"Fuel 21 Sep to 7 Oct 13",Fuel,2013-09-21,2013-10-07,138.35,P33_CARR_Kim.pdf,8
P33_CARR_Kim_8_11,CARR_Kim,P33_CARR_Kim,"Lease 23 Sep to 30 Sep 13",Lease,2013-09-23,2013-09-30,284.25,P33_CARR_Kim.pdf,8
P33_CARR_Kim_8_12,CARR_Kim,P33_CARR_Kim,"Lease 1 Oct to 31 Oct 13",Lease,2013-10-01,2013-10-31,979.14,P33_CARR_Kim.pdf,8
P33_CARR_Kim_8_13,CARR_Kim,P33_CARR_Kim,"Lease 1 Oct to 31 Oct 13",Lease,2013-10-01,2013-10-31,1118.20,P33_CARR_Kim.pdf,8
P33_CARR_Kim_8_14,CARR_Kim,P33_CARR_Kim,"Fuel 5 Oct 13",Fuel,2013-10-05,0000-00-00,74.09,P33_CARR_Kim.pdf,8
P33_CARR_Kim_8_15,CARR_Kim,P33_CARR_Kim,"Fuel 16 Oct to 8 Nov 13",Fuel,2013-10-16,2013-11-08,276.67,P33_CARR_Kim.pdf,8
P33_CARR_Kim_8_16,CARR_Kim,P33_CARR_Kim,"Fuel 26 Oct 13",Fuel,2013-10-26,0000-00-00,94.65,P33_CARR_Kim.pdf,8
P33_CARR_Kim_8_17,CARR_Kim,P33_CARR_Kim,"Lease 1 Nov to 30 Nov 13",Lease,2013-11-01,2013-11-30,979.14,P33_CARR_Kim.pdf,8
P33_CARR_Kim_8_18,CARR_Kim,P33_CARR_Kim,"Lease 1 Nov to 30 Nov 13",Lease,2013-11-01,2013-11-30,1118.20,P33_CARR_Kim.pdf,8
P33_CARR_Kim_8_19,CARR_Kim,P33_CARR_Kim,"Lease 1 Dec to 31 Dec 13",Lease,2013-12-01,2013-12-31,979.14,P33_CARR_Kim.pdf,8
P33_CARR_Kim_8_20,CARR_Kim,P33_CARR_Kim,"Lease 1 Dec to 31 Dec 13",Lease,2013-12-01,2013-12-31,1118.20,P33_CARR_Kim.pdf,8
P33_CARR_Kim_8_3,CARR_Kim,P33_CARR_Kim,"Lease 1 Jul to 31 Jul 13",Lease,2013-07-01,2013-07-31,1131.19,P33_CARR_Kim.pdf,8
P33_CARR_Kim_8_4,CARR_Kim,P33_CARR_Kim,"Fuel 20 Jul to 6 Aug 13",Fuel,2013-07-20,2013-08-06,189.84,P33_CARR_Kim.pdf,8
P33_CARR_Kim_8_5,CARR_Kim,P33_CARR_Kim,"Additional maintenance 24 Jul 13","Additional maintenance",2013-07-24,0000-00-00,296.40,P33_CARR_Kim.pdf,8
P33_CARR_Kim_8_6,CARR_Kim,P33_CARR_Kim,"Lease 1 Aug to 31 Aug 13",Lease,2013-08-01,2013-08-31,1131.19,P33_CARR_Kim.pdf,8
P33_CARR_Kim_8_7,CARR_Kim,P33_CARR_Kim,"Lease adj 1 Aug to 31 Aug 13","Lease adj",2013-08-01,2013-08-31,-12.99,P33_CARR_Kim.pdf,8
P33_CARR_Kim_8_8,CARR_Kim,P33_CARR_Kim,"Fuel 15 Aug to 15 Sep 13",Fuel,2013-08-15,2013-09-15,358.62,P33_CARR_Kim.pdf,8
P33_CARR_Kim_8_9,CARR_Kim,P33_CARR_Kim,"Lease 1 Sep to 30 Sep 13",Lease,2013-09-01,2013-09-30,1118.20,P33_CARR_Kim.pdf,8
P33_CASH_Michaelia_23_3,CASH_Michaelia,P33_CASH_Michaelia,"Fuel 10 May to 23 May 13",Fuel,2013-05-10,2013-05-23,132.09,P33_CASH_Michaelia.pdf,23
P33_CASH_Michaelia_23_4,CASH_Michaelia,P33_CASH_Michaelia,"Fuel 31 May to 7 Jul 13",Fuel,2013-05-31,2013-07-07,317.80,P33_CASH_Michaelia.pdf,23
P33_CASH_Michaelia_23_5,CASH_Michaelia,P33_CASH_Michaelia,"Car cleaning 19 Jun 13","Car cleaning",2013-06-19,0000-00-00,10.91,P33_CASH_Michaelia.pdf,23
P33_CASH_Michaelia_8_10,CASH_Michaelia,P33_CASH_Michaelia,"Fuel 5 Sep to 30 Sep 13",Fuel,2013-09-05,2013-09-30,177.23,P33_CASH_Michaelia.pdf,8
P33_CASH_Michaelia_8_11,CASH_Michaelia,P33_CASH_Michaelia,"Car cleaning 5 Sep 13","Car cleaning",2013-09-05,0000-00-00,18.18,P33_CASH_Michaelia.pdf,8
P33_CASH_Michaelia_8_12,CASH_Michaelia,P33_CASH_Michaelia,"Lease 1 Oct to 31 Oct 13",Lease,2013-10-01,2013-10-31,883.75,P33_CASH_Michaelia.pdf,8
P33_CASH_Michaelia_8_13,CASH_Michaelia,P33_CASH_Michaelia,"Fuel 6 Oct to 24 Oct 13",Fuel,2013-10-06,2013-10-24,157.64,P33_CASH_Michaelia.pdf,8
P33_CASH_Michaelia_8_14,CASH_Michaelia,P33_CASH_Michaelia,"Lease 1 Nov to 30 Nov 13",Lease,2013-11-01,2013-11-30,883.75,P33_CASH_Michaelia.pdf,8
P33_CASH_Michaelia_8_15,CASH_Michaelia,P33_CASH_Michaelia,"Lease 1 Dec to 31 Dec 13",Lease,2013-12-01,2013-12-31,883.75,P33_CASH_Michaelia.pdf,8
P33_CASH_Michaelia_8_3,CASH_Michaelia,P33_CASH_Michaelia,"Lease 1 Jul to 31 Jul 13",Lease,2013-07-01,2013-07-31,1062.65,P33_CASH_Michaelia.pdf,8
P33_CASH_Michaelia_8_4,CASH_Michaelia,P33_CASH_Michaelia,"Fuel 19 Jul to 15 Aug 13",Fuel,2013-07-19,2013-08-15,308.10,P33_CASH_Michaelia.pdf,8
P33_CASH_Michaelia_8_5,CASH_Michaelia,P33_CASH_Michaelia,"Lease 1 Aug to 31 Aug 13",Lease,2013-08-01,2013-08-31,1062.65,P33_CASH_Michaelia.pdf,8
P33_CASH_Michaelia_8_6,CASH_Michaelia,P33_CASH_Michaelia,"Lease adj 1 Aug to 31 Aug 13","Lease adj",2013-08-01,2013-08-31,-178.91,P33_CASH_Michaelia.pdf,8
P33_CASH_Michaelia_8_7,CASH_Michaelia,P33_CASH_Michaelia,"Fuel 12 Aug to 15 Sep 13",Fuel,2013-08-12,2013-09-15,348.99,P33_CASH_Michaelia.pdf,8
P33_CASH_Michaelia_8_8,CASH_Michaelia,P33_CASH_Michaelia,"Car cleaning 12 Aug 13","Car cleaning",2013-08-12,0000-00-00,16.36,P33_CASH_Michaelia.pdf,8
P33_CASH_Michaelia_8_9,CASH_Michaelia,P33_CASH_Michaelia,"Lease 1 Sep to 30 Sep 13",Lease,2013-09-01,2013-09-30,883.75,P33_CASH_Michaelia.pdf,8
P33_CHALMERS_Jim_7_3,CHALMERS_Jim,P33_CHALMERS_Jim,"Fuel 29 Sep to 13 Oct 13",Fuel,2013-09-29,2013-10-13,155.33,P33_CHALMERS_Jim.pdf,7
P33_CHALMERS_Jim_7_4,CHALMERS_Jim,P33_CHALMERS_Jim,"Lease 1 Oct to 31 Oct 13",Lease,2013-10-01,2013-10-31,749.86,P33_CHALMERS_Jim.pdf,7
P33_CHALMERS_Jim_7_5,CHALMERS_Jim,P33_CHALMERS_Jim,"Fuel 21 Oct to 22 Oct 13",Fuel,2013-10-21,2013-10-22,59.81,P33_CHALMERS_Jim.pdf,7
P33_CHALMERS_Jim_7_6,CHALMERS_Jim,P33_CHALMERS_Jim,"Lease 1 Nov to 30 Nov 13",Lease,2013-11-01,2013-11-30,749.86,P33_CHALMERS_Jim.pdf,7
P33_CHALMERS_Jim_7_7,CHALMERS_Jim,P33_CHALMERS_Jim,"Lease 1 Dec to 31 Dec 13",Lease,2013-12-01,2013-12-31,749.86,P33_CHALMERS_Jim.pdf,7
P33_CHAMPION_Nick_19_3,CHAMPION_Nick,P33_CHAMPION_Nick,"Fuel 20 May 13",Fuel,2013-05-20,0000-00-00,80.31,P33_CHAMPION_Nick.pdf,19
P33_CHAMPION_Nick_19_4,CHAMPION_Nick,P33_CHAMPION_Nick,"Fuel 1 Jun 13",Fuel,2013-06-01,0000-00-00,62.80,P33_CHAMPION_Nick.pdf,19
P33_CHAMPION_Nick_19_5,CHAMPION_Nick,P33_CHAMPION_Nick,"Fuel 12 Jun to 22 Jun 13",Fuel,2013-06-12,2013-06-22,154.72,P33_CHAMPION_Nick.pdf,19
P33_CHAMPION_Nick_7_10,CHAMPION_Nick,P33_CHAMPION_Nick,"Fuel 31 Aug 13",Fuel,2013-08-31,0000-00-00,81.18,P33_CHAMPION_Nick.pdf,7
P33_CHAMPION_Nick_7_11,CHAMPION_Nick,P33_CHAMPION_Nick,"Lease 1 Sep to 30 Sep 13",Lease,2013-09-01,2013-09-30,1018.34,P33_CHAMPION_Nick.pdf,7
P33_CHAMPION_Nick_7_12,CHAMPION_Nick,P33_CHAMPION_Nick,"Fuel 4 Sep to 11 Sep 13",Fuel,2013-09-04,2013-09-11,163.14,P33_CHAMPION_Nick.pdf,7
P33_CHAMPION_Nick_7_13,CHAMPION_Nick,P33_CHAMPION_Nick,"Car cleaning 15 Sep 13","Car cleaning",2013-09-15,0000-00-00,13.95,P33_CHAMPION_Nick.pdf,7
P33_CHAMPION_Nick_7_14,CHAMPION_Nick,P33_CHAMPION_Nick,"Fuel 21 Sep to 29 Sep 13",Fuel,2013-09-21,2013-09-29,138.47,P33_CHAMPION_Nick.pdf,7
P33_CHAMPION_Nick_7_15,CHAMPION_Nick,P33_CHAMPION_Nick,"Lease 1 Oct to 31 Oct 13",Lease,2013-10-01,2013-10-31,1018.34,P33_CHAMPION_Nick.pdf,7
P33_CHAMPION_Nick_7_16,CHAMPION_Nick,P33_CHAMPION_Nick,"Fuel 6 Oct 13",Fuel,2013-10-06,0000-00-00,87.52,P33_CHAMPION_Nick.pdf,7
P33_CHAMPION_Nick_7_17,CHAMPION_Nick,P33_CHAMPION_Nick,"Fuel 28 Oct 13",Fuel,2013-10-28,0000-00-00,83.98,P33_CHAMPION_Nick.pdf,7
P33_CHAMPION_Nick_7_18,CHAMPION_Nick,P33_CHAMPION_Nick,"Lease 1 Nov to 30 Nov 13",Lease,2013-11-01,2013-11-30,1018.34,P33_CHAMPION_Nick.pdf,7
P33_CHAMPION_Nick_7_19,CHAMPION_Nick,P33_CHAMPION_Nick,"Lease 1 Dec to 31 Dec 13",Lease,2013-12-01,2013-12-31,1018.34,P33_CHAMPION_Nick.pdf,7
P33_CHAMPION_Nick_7_3,CHAMPION_Nick,P33_CHAMPION_Nick,"Lease 1 Jul to 31 Jul 13",Lease,2013-07-01,2013-07-31,1018.34,P33_CHAMPION_Nick.pdf,7
P33_CHAMPION_Nick_7_4,CHAMPION_Nick,P33_CHAMPION_Nick,"Fuel 3 Jul to 10 Jul 13",Fuel,2013-07-03,2013-07-10,155.55,P33_CHAMPION_Nick.pdf,7
P33_CHAMPION_Nick_7_5,CHAMPION_Nick,P33_CHAMPION_Nick,"Fuel 15 Jul to 25 Jul 13",Fuel,2013-07-15,2013-07-25,180.00,P33_CHAMPION_Nick.pdf,7
P33_CHAMPION_Nick_7_6,CHAMPION_Nick,P33_CHAMPION_Nick,"Car cleaning 25 Jul 13","Car cleaning",2013-07-25,0000-00-00,9.05,P33_CHAMPION_Nick.pdf,7
P33_CHAMPION_Nick_7_7,CHAMPION_Nick,P33_CHAMPION_Nick,"Lease 1 Aug to 31 Aug 13",Lease,2013-08-01,2013-08-31,1018.34,P33_CHAMPION_Nick.pdf,7
P33_CHAMPION_Nick_7_8,CHAMPION_Nick,P33_CHAMPION_Nick,"Fuel 2 Aug to 25 Aug 13",Fuel,2013-08-02,2013-08-25,238.75,P33_CHAMPION_Nick.pdf,7
P33_CHAMPION_Nick_7_9,CHAMPION_Nick,P33_CHAMPION_Nick,"Fuel 6 Aug to 11 Aug 13",Fuel,2013-08-06,2013-08-11,160.19,P33_CHAMPION_Nick.pdf,7
P33_CHEESEMAN_Darren_10_10,CHEESEMAN_Darren,P33_CHEESEMAN_Darren,"Lease 1 Sep to 6 Sep 13",Lease,2013-09-01,2013-09-06,308.24,P33_CHEESEMAN_Darren.pdf,10
P33_CHEESEMAN_Darren_10_11,CHEESEMAN_Darren,P33_CHEESEMAN_Darren,"Accident excess 6 Sep 13","Accident excess",2013-09-06,0000-00-00,440.00,P33_CHEESEMAN_Darren.pdf,10
P33_CHEESEMAN_Darren_10_3,CHEESEMAN_Darren,P33_CHEESEMAN_Darren,"Lease 1 Jul to 31 Jul 13",Lease,2013-07-01,2013-07-31,1485.61,P33_CHEESEMAN_Darren.pdf,10
P33_CHEESEMAN_Darren_10_4,CHEESEMAN_Darren,P33_CHEESEMAN_Darren,"Infringement notice fee 3 Jul 13","Infringement notice fee",2013-07-03,0000-00-00,25.00,P33_CHEESEMAN_Darren.pdf,10
P33_CHEESEMAN_Darren_10_5,CHEESEMAN_Darren,P33_CHEESEMAN_Darren,"Reimb of infringement notice fee 3 Jul 13","Reimb of infringement notice fee",2013-07-03,0000-00-00,-25.00,P33_CHEESEMAN_Darren.pdf,10
P33_CHEESEMAN_Darren_10_6,CHEESEMAN_Darren,P33_CHEESEMAN_Darren,"Fuel 9 Jul to 13 Aug 13",Fuel,2013-07-09,2013-08-13,547.84,P33_CHEESEMAN_Darren.pdf,10
P33_CHEESEMAN_Darren_10_7,CHEESEMAN_Darren,P33_CHEESEMAN_Darren,"Lease 1 Aug to 31 Aug 13",Lease,2013-08-01,2013-08-31,1485.61,P33_CHEESEMAN_Darren.pdf,10
P33_CHEESEMAN_Darren_10_8,CHEESEMAN_Darren,P33_CHEESEMAN_Darren,"Lease adj 1 Aug to 31 Aug 13","Lease adj",2013-08-01,2013-08-31,55.60,P33_CHEESEMAN_Darren.pdf,10
P33_CHEESEMAN_Darren_10_9,CHEESEMAN_Darren,P33_CHEESEMAN_Darren,"Fuel 1 Aug to 31 Aug 13",Fuel,2013-08-01,2013-08-31,573.29,P33_CHEESEMAN_Darren.pdf,10
P33_CHEESEMAN_Darren_19_3,CHEESEMAN_Darren,P33_CHEESEMAN_Darren,"Fuel 3 May to 15 Jun 13",Fuel,2013-05-03,2013-06-15,612.66,P33_CHEESEMAN_Darren.pdf,19
P33_CHEESEMAN_Darren_19_4,CHEESEMAN_Darren,P33_CHEESEMAN_Darren,"Fuel 16 Jun to 4 Jul 13",Fuel,2013-06-16,2013-07-04,347.67,P33_CHEESEMAN_Darren.pdf,19
P33_CHESTER_Darren_25_3,CHESTER_Darren,P33_CHESTER_Darren,"Fuel 11 May to 15 Jun 13",Fuel,2013-05-11,2013-06-15,879.48,P33_CHESTER_Darren.pdf,25
P33_CHESTER_Darren_25_4,CHESTER_Darren,P33_CHESTER_Darren,"Fuel 7 Jun to 15 Jul 13",Fuel,2013-06-07,2013-07-15,1279.01,P33_CHESTER_Darren.pdf,25
P33_CHESTER_Darren_9_10,CHESTER_Darren,P33_CHESTER_Darren,"Additional maintenance 12 Aug 13","Additional maintenance",2013-08-12,0000-00-00,438.70,P33_CHESTER_Darren.pdf,9
P33_CHESTER_Darren_9_11,CHESTER_Darren,P33_CHESTER_Darren,"Lease 1 Sep to 30 Sep 13",Lease,2013-09-01,2013-09-30,2235.11,P33_CHESTER_Darren.pdf,9
P33_CHESTER_Darren_9_12,CHESTER_Darren,P33_CHESTER_Darren,"Fuel 11 Sep to 30 Sep 13",Fuel,2013-09-11,2013-09-30,1194.73,P33_CHESTER_Darren.pdf,9
P33_CHESTER_Darren_9_13,CHESTER_Darren,P33_CHESTER_Darren,"Lease 1 Oct to 31 Oct 13",Lease,2013-10-01,2013-10-31,2235.11,P33_CHESTER_Darren.pdf,9
P33_CHESTER_Darren_9_14,CHESTER_Darren,P33_CHESTER_Darren,"Fuel 4 Oct 13",Fuel,2013-10-04,0000-00-00,173.64,P33_CHESTER_Darren.pdf,9
P33_CHESTER_Darren_9_15,CHESTER_Darren,P33_CHESTER_Darren,"Fuel 8 Oct to 15 Nov 13",Fuel,2013-10-08,2013-11-15,1261.27,P33_CHESTER_Darren.pdf,9
P33_CHESTER_Darren_9_16,CHESTER_Darren,P33_CHESTER_Darren,"Lease 1 Nov to 30 Nov 13",Lease,2013-11-01,2013-11-30,2235.11,P33_CHESTER_Darren.pdf,9
P33_CHESTER_Darren_9_17,CHESTER_Darren,P33_CHESTER_Darren,"Lease 1 Dec to 31 Dec 13",Lease,2013-12-01,2013-12-31,2235.11,P33_CHESTER_Darren.pdf,9
P33_CHESTER_Darren_9_3,CHESTER_Darren,P33_CHESTER_Darren,"Lease 1 Jul to 31 Jul 13",Lease,2013-07-01,2013-07-31,2235.11,P33_CHESTER_Darren.pdf,9
P33_CHESTER_Darren_9_4,CHESTER_Darren,P33_CHESTER_Darren,"Fuel 3 Jul to 15 Aug 13",Fuel,2013-07-03,2013-08-15,1349.77,P33_CHESTER_Darren.pdf,9
P33_CHESTER_Darren_9_5,CHESTER_Darren,P33_CHESTER_Darren,"Installation cradle 31 Jul 13","Installation cradle",2013-07-31,0000-00-00,80.00,P33_CHESTER_Darren.pdf,9
P33_CHESTER_Darren_9_6,CHESTER_Darren,P33_CHESTER_Darren,"Cradle 31 Jul 13",Cradle,2013-07-31,0000-00-00,218.18,P33_CHESTER_Darren.pdf,9
P33_CHESTER_Darren_9_7,CHESTER_Darren,P33_CHESTER_Darren,"Charge cable 31 Jul 13","Charge cable",2013-07-31,0000-00-00,31.82,P33_CHESTER_Darren.pdf,9
P33_CHESTER_Darren_9_8,CHESTER_Darren,P33_CHESTER_Darren,"Lease 1 Aug to 31 Aug 13",Lease,2013-08-01,2013-08-31,2235.11,P33_CHESTER_Darren.pdf,9
P33_CHESTER_Darren_9_9,CHESTER_Darren,P33_CHESTER_Darren,"Fuel 2 Aug to 13 Sep 13",Fuel,2013-08-02,2013-09-13,1500.91,P33_CHESTER_Darren.pdf,9
P33_CHRISTENSEN_George_22_3,CHRISTENSEN_George,P33_CHRISTENSEN_George,"Fuel 11 May to 15 Jun 13",Fuel,2013-05-11,2013-06-15,375.63,P33_CHRISTENSEN_George.pdf,22
P33_CHRISTENSEN_George_22_4,CHRISTENSEN_George,P33_CHRISTENSEN_George,"Fuel 8 Jun to 30 Jun 13",Fuel,2013-06-08,2013-06-30,335.14,P33_CHRISTENSEN_George.pdf,22
P33_CHRISTENSEN_George_8_10,CHRISTENSEN_George,P33_CHRISTENSEN_George,"Lease 1 Sep to 15 Sep 13",Lease,2013-09-01,2013-09-15,386.78,P33_CHRISTENSEN_George.pdf,8
P33_CHRISTENSEN_George_8_11,CHRISTENSEN_George,P33_CHRISTENSEN_George,"Fuel 2 Sep to 8 Oct 13",Fuel,2013-09-02,2013-10-08,924.77,P33_CHRISTENSEN_George.pdf,8
P33_CHRISTENSEN_George_8_12,CHRISTENSEN_George,P33_CHRISTENSEN_George,"Infringement notice fee 12 Sep 13","Infringement notice fee",2013-09-12,0000-00-00,25.00,P33_CHRISTENSEN_George.pdf,8
P33_CHRISTENSEN_George_8_13,CHRISTENSEN_George,P33_CHRISTENSEN_George,"Lease 16 Sep to 30 Sep 13",Lease,2013-09-16,2013-09-30,386.76,P33_CHRISTENSEN_George.pdf,8
P33_CHRISTENSEN_George_8_14,CHRISTENSEN_George,P33_CHRISTENSEN_George,"Lease 1 Oct to 15 Oct 13",Lease,2013-10-01,2013-10-15,374.26,P33_CHRISTENSEN_George.pdf,8
P33_CHRISTENSEN_George_8_15,CHRISTENSEN_George,P33_CHRISTENSEN_George,"Lease 9 Oct to 8 Nov 13",Lease,2013-10-09,2013-11-08,984.88,P33_CHRISTENSEN_George.pdf,8
P33_CHRISTENSEN_George_8_16,CHRISTENSEN_George,P33_CHRISTENSEN_George,"Fuel 13 Oct to 8 Nov 13",Fuel,2013-10-13,2013-11-08,458.43,P33_CHRISTENSEN_George.pdf,8
P33_CHRISTENSEN_George_8_17,CHRISTENSEN_George,P33_CHRISTENSEN_George,"Lease 16 Oct to 19 Oct 13",Lease,2013-10-16,2013-10-19,72.76,P33_CHRISTENSEN_George.pdf,8
P33_CHRISTENSEN_George_8_18,CHRISTENSEN_George,P33_CHRISTENSEN_George,"Lease 9 Nov to 8 Dec 13",Lease,2013-11-09,2013-12-08,984.88,P33_CHRISTENSEN_George.pdf,8
P33_CHRISTENSEN_George_8_3,CHRISTENSEN_George,P33_CHRISTENSEN_George,"Lease 1 Jul to 31 Jul 13",Lease,2013-07-01,2013-07-31,773.46,P33_CHRISTENSEN_George.pdf,8
P33_CHRISTENSEN_George_8_4,CHRISTENSEN_George,P33_CHRISTENSEN_George,"Fuel 9 Jul to 7 Aug 13",Fuel,2013-07-09,2013-08-07,1059.61,P33_CHRISTENSEN_George.pdf,8
P33_CHRISTENSEN_George_8_5,CHRISTENSEN_George,P33_CHRISTENSEN_George,"Fuel 12 Jul 13",Fuel,2013-07-12,0000-00-00,42.04,P33_CHRISTENSEN_George.pdf,8
P33_CHRISTENSEN_George_8_6,CHRISTENSEN_George,P33_CHRISTENSEN_George,"Infringement notice fee 24 Jul 13","Infringement notice fee",2013-07-24,0000-00-00,25.00,P33_CHRISTENSEN_George.pdf,8
